,branch,type,d,d-est,p,p-est,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_true,l_est,l_true/l_est,lm_theory,lm_simplified,lm_est,ln_theory,ln_simplified,ln_est
69,terminal D,balanced,3.045114837099999,3.0460734849910707,0.9524091535210814,0.9524547545245475,9684,316,0.00027814329404828096,0.000281493030784536,0.00056409984776376,0.000920185322575239,0.00020058353698235398,0.00030611709439043396,0.000553070843293014,0.1699497,0.16982248679442644,1.000749095175644,0.19696603084157993,0.19709010914859526,0.19686543490190003,0.2145915623957227,0.21481487817813968,0.20980722117088607
70,internal,unbalanced,0.5893646186000001,0.5978460907970257,0.4453203941019561,0.45000499950005,6334,3666,0.00017380734925694799,1.6563039261666e-05,0.00013889581237956,0.00023204899430588199,0.00013628490991621198,8.941374239380799e-05,0.000177696342130072,0.008186029999999997,0.0036336583757642744,2.2528342385181475,0.006078090660486355,0.004830964026340272,0.006078155105778338,0.0032860790856571644,0.0016563039261666,0.0033066634097108564
71,terminal A,unbalanced,0.5893646186000001,0.5978460907970257,0.4453203941019561,0.45000499950005,6334,3666,0.00017380734925694799,1.6563039261666e-05,0.00013889581237956,0.00023204899430588199,0.00013628490991621198,8.941374239380799e-05,0.000177696342130072,0.01717151,0.017064408335389025,1.0062763186690078,0.02234591698149217,0.022344843797978853,0.02220038799652668,0.027552393750059582,0.0267377806917986,0.02787163078014184
72,terminal B,unbalanced,0.5893646186000001,0.5978460907970257,0.4453203941019561,0.45000499950005,6334,3666,0.00017380734925694799,1.6563039261666e-05,0.00013889581237956,0.00023204899430588199,0.00013628490991621198,8.941374239380799e-05,0.000177696342130072,0.01008501,0.009977918051187997,1.0107328952054535,0.01525942669729114,0.015258353513777821,0.015240788149668458,0.02046590346585855,0.01965129040759757,0.020738565460992908
73,terminal C,unbalanced,0.5893646186000001,0.5978460907970257,0.4453203941019561,0.45000499950005,6334,3666,0.00017380734925694799,1.6563039261666e-05,0.00013889581237956,0.00023204899430588199,0.00013628490991621198,8.941374239380799e-05,0.000177696342130072,0.0118863,0.011343036223224946,1.0478940352551038,0.014951087947598874,0.013704578444817856,0.015050830053678561,0.012438582363536902,0.012438399349214035,0.012547702059465357
74,terminal D,unbalanced,0.5893646186000001,0.5978460907970257,0.4453203941019561,0.45000499950005,6334,3666,0.00017380734925694799,1.6563039261666e-05,0.00013889581237956,0.00023204899430588199,0.00013628490991621198,8.941374239380799e-05,0.000177696342130072,0.07550195,0.10423276229242064,0.724359101106641,0.10719748277423749,0.0769962571545477,0.10888106740448374,0.10642348168285873,0.07660613232398493,0.1079622277441353
75,internal,unbalanced,1.8674581695999997,1.877417352590035,0.8454840836648689,0.847015298470153,8981,1019,0.00018838933789929499,0.000365321378923605,6.602405121967201e-05,0.00023163457417321,0.00037581904377222397,5.8739281445962e-05,0.00018685290961602198,0.012329719999999988,0.011643276397539388,1.0589562232333218,0.02640290314370685,0.044054508860640766,0.026397804819062464,0.018839098698247923,0.0365321378923605,0.01880342372914622
76,terminal A,unbalanced,1.8674581695999997,1.877417352590035,0.8454840836648689,0.847015298470153,8981,1019,0.00018838933789929499,0.000365321378923605,6.602405121967201e-05,0.00023163457417321,0.00037581904377222397,5.8739281445962e-05,0.00018685290961602198,0.04933921,0.049995641824777226,0.9868702190667367,0.0548675434505141,0.054845777760029635,0.055175068960026726,0.0651360934937243,0.09211236948068217,0.0734195197252208
77,terminal B,unbalanced,1.8674581695999997,1.877417352590035,0.8454840836648689,0.847015298470153,8981,1019,0.00018838933789929499,0.000365321378923605,6.602405121967201e-05,0.00023163457417321,0.00037581904377222397,5.8739281445962e-05,0.00018685290961602198,0.08005115,0.08070758218060212,0.9918665364162045,0.08557948380633901,0.08555771811585454,0.0858365772864937,0.0958480338495492,0.12282430983650708,0.10538656711481845
78,terminal C,unbalanced,1.8674581695999997,1.877417352590035,0.8454840836648689,0.847015298470153,8981,1019,0.00018838933789929499,0.000365321378923605,6.602405121967201e-05,0.00023163457417321,0.00037581904377222397,5.8739281445962e-05,0.00018685290961602198,0.02348105,0.050532897347988256,0.4646685868475102,0.04200890885087515,0.06071241155641003,0.04165753756263223,0.04774492973017593,0.03565842547024154,0.03585034224730127
79,terminal D,unbalanced,1.8674581695999997,1.877417352590035,0.8454840836648689,0.847015298470153,8981,1019,0.00018838933789929499,0.000365321378923605,6.602405121967201e-05,0.00023163457417321,0.00037581904377222397,5.8739281445962e-05,0.00018685290961602198,0.07483239,0.07478809231931274,1.000592309274291,0.09326660944526902,0.11066529006398644,0.0943654113851464,0.08734749145147803,0.0991871382577944,0.09221076836113837
80,internal,unbalanced,0.24712783230000127,0.24740817331384096,0.21895915509802633,0.2191780821917808,4795,5205,0.00015495059892091498,6.6070811408805e-05,0.000314197865842245,0.000125169419270385,0.000109131192745995,6.66122672642e-05,0.000225825516781865,0.0077646999999999855,0.0031176591646498585,2.4905544801181088,0.008857172631046108,0.008453612657525455,0.00864664841084463,0.007083059026156968,0.0066070811408805,0.00717535292795389
81,terminal A,unbalanced,0.24712783230000127,0.24740817331384096,0.21895915509802633,0.2191780821917808,4795,5205,0.00015495059892091498,6.6070811408805e-05,0.000314197865842245,0.000125169419270385,0.000109131192745995,6.66122672642e-05,0.000225825516781865,0.00526649,0.005200726737158031,1.0126450140846865,0.012381128651153355,0.012380927492933121,0.012493456838373305,0.018774931941014105,0.01853709352430786,0.018843165031700287
82,terminal B,unbalanced,0.24712783230000127,0.24740817331384096,0.21895915509802633,0.2191780821917808,4795,5205,0.00015495059892091498,6.6070811408805e-05,0.000314197865842245,0.000125169419270385,0.000109131192745995,6.66122672642e-05,0.000225825516781865,0.00459168,0.004525920213050187,1.0145295948347033,0.011706322127045513,0.011706120968825277,0.01168236744734098,0.01810012541690626,0.017862287000200015,0.018397900024975985
83,terminal C,unbalanced,0.24712783230000127,0.24740817331384096,0.21895915509802633,0.2191780821917808,4795,5205,0.00015495059892091498,6.6070811408805e-05,0.000314197865842245,0.000125169419270385,0.000109131192745995,6.66122672642e-05,0.000225825516781865,0.00444888,0.004290405917997054,1.0369368505059606,0.012655603163549151,0.012252225531016374,0.012827873879040667,0.006651338685046735,0.00665123833442541,0.006657862845341018
84,terminal D,unbalanced,0.24712783230000127,0.24740817331384096,0.21895915509802633,0.2191780821917808,4795,5205,0.00015495059892091498,6.6070811408805e-05,0.000314197865842245,0.000125169419270385,0.000109131192745995,6.66122672642e-05,0.000225825516781865,0.11234580000000001,0.12932834192902742,0.8686866182947968,0.1351289548043721,0.11775663060062161,0.1354075009092805,0.1340503812797987,0.11675053665633206,0.13504082106243998
85,internal,unbalanced,0.5641129137999997,0.5659099270990836,0.4311354451059698,0.43215678432156784,6215,3785,0.00020495739895044,0.0005949935062880848,0.0006510788895972899,6.144822994787999e-05,0.000418490881358895,0.00042425378575575,0.000361111450139805,0.03672819999999999,0.025886144909853324,1.4188362202214102,0.06882128001509173,0.07344664848657302,0.06986703572646823,0.05349341805854186,0.059499350628808484,0.051857620319682954
86,terminal A,unbalanced,0.5641129137999997,0.5659099270990836,0.4311354451059698,0.43215678432156784,6215,3785,0.00020495739895044,0.0005949935062880848,0.0006510788895972899,6.144822994787999e-05,0.000418490881358895,0.00042425378575575,0.000361111450139805,0.0071468,0.00756697357237749,0.9444727051893912,0.03598402411042988,0.035986084606533325,0.03620867331617056,0.09042229400539054,0.09345778794910611,0.09015362973579921
87,terminal B,unbalanced,0.5641129137999997,0.5659099270990836,0.4311354451059698,0.43215678432156784,6215,3785,0.00020495739895044,0.0005949935062880848,0.0006510788895972899,6.144822994787999e-05,0.000418490881358895,0.00042425378575575,0.000361111450139805,0.04867298,0.04909315860303641,0.9914411984277902,0.07751020914108879,0.07751226963719224,0.07786895366371681,0.13194847903604945,0.13498397297976503,0.1290547285680317
88,terminal C,unbalanced,0.5641129137999997,0.5659099270990836,0.4311354451059698,0.43215678432156784,6215,3785,0.00020495739895044,0.0005949935062880848,0.0006510788895972899,6.144822994787999e-05,0.000418490881358895,0.00042425378575575,0.000361111450139805,0.07327595,0.07531715776112266,0.9728985025218744,0.13419940678031259,0.13883368116937647,0.13444041891069994,0.09313074581669349,0.09310906071097198,0.09008408109379128
89,terminal D,unbalanced,0.5641129137999997,0.5659099270990836,0.4311354451059698,0.43215678432156784,6215,3785,0.00020495739895044,0.0005949935062880848,0.0006510788895972899,6.144822994787999e-05,0.000418490881358895,0.00042425378575575,0.000361111450139805,0.27967636,0.211693226473221,1.3211398619567019,0.2597397983159275,0.333117309008712,0.2599223840257442,0.2473555051789154,0.319342578838308,0.2474894338309115
90,internal,balanced,4.755941387300001,5.116095804754416,0.9913995554680766,0.994000599940006,9961,39,0.00031321920286332005,0.00036334783832607005,0.00023337382627845,0.00018110005196634001,0.00017162494074063,0.00038383313399964003,0.0001062641162349,0.12658760999999996,0.10989892283965126,1.1518548747261013,0.13168603119663777,0.09280859524833782,0.13128739550647522,0.031321920286332,0.031321920286332,0.015033515641025633
91,terminal A,balanced,4.755941387300001,5.116095804754416,0.9913995554680766,0.994000599940006,9961,39,0.00031321920286332005,0.00036334783832607005,0.00023337382627845,0.00018110005196634001,0.00017162494074063,0.00038383313399964003,0.0001062641162349,0.00804121,0.008246303512943476,0.9751290365893568,0.031053180561549484,0.030877598711483774,0.03098736584178295,0.1119097495297862,0.10658672442412823,0.12717658384615385
92,terminal B,balanced,4.755941387300001,5.116095804754416,0.9913995554680766,0.994000599940006,9961,39,0.00031321920286332005,0.00036334783832607005,0.00023337382627845,0.00018110005196634001,0.00017162494074063,0.00038383313399964003,0.0001062641162349,0.00762049,0.007825589434797275,0.9737911838454902,0.030632466483403283,0.030456884633337573,0.030843706649934743,0.11148903545164,0.10616601034598203,0.10956420615384616
93,terminal C,balanced,4.755941387300001,5.116095804754416,0.9913995554680766,0.994000599940006,9961,39,0.00031321920286332005,0.00036334783832607005,0.00023337382627845,0.00018110005196634001,0.00017162494074063,0.00038383313399964003,0.0001062641162349,0.10747475,0.10597921939462786,1.014111545772038,0.14203829894907483,0.14352318399318725,0.1422628446400964,0.17195637699946734,0.17529828603031736,0.18027168487179485
94,terminal D,balanced,4.755941387300001,5.116095804754416,0.9913995554680766,0.994000599940006,9961,39,0.00031321920286332005,0.00036334783832607005,0.00023337382627845,0.00018110005196634001,0.00017162494074063,0.00038383313399964003,0.0001062641162349,0.02975436,0.028258828202959746,1.052922640185187,0.06431790775740671,0.06580279280151916,0.06345312058327478,0.09423598580779927,0.09757789483864925,0.09275112846153846
95,internal,unbalanced,0.08648195109999961,0.07881857971173847,0.08284789777810231,0.07579242075792421,3839,6161,0.000198210200164584,0.000288601668754464,0.000146317756855872,0.000549252021872208,0.00026196094992763204,0.000446676500464296,0.0002734285478532,0.0012653799999999826,0.0013984159988496012,0.9048666498673786,0.02842062946314035,0.028997010432500046,0.028110659544152122,0.02823975381678525,0.028860166875446402,0.02815366925174485
96,terminal A,unbalanced,0.08648195109999961,0.07881857971173847,0.08284789777810231,0.07579242075792421,3839,6161,0.000198210200164584,0.000288601668754464,0.000146317756855872,0.000549252021872208,0.00026196094992763204,0.000446676500464296,0.0002734285478532,0.04557789,0.04572138613817719,0.9968615094532892,0.0542756220261453,0.05427535055312162,0.05470789949466007,0.07058182468662157,0.07089341658800723,0.07119370570199643
97,terminal B,unbalanced,0.08648195109999961,0.07881857971173847,0.08284789777810231,0.07579242075792421,3839,6161,0.000198210200164584,0.000288601668754464,0.000146317756855872,0.000549252021872208,0.00026196094992763204,0.000446676500464296,0.0002734285478532,0.02173797,0.021881470725853922,0.9934419067323308,0.030435706613822035,0.030435435140798356,0.030003938504818965,0.046741909274298304,0.047053501175683965,0.047753817518260015
98,terminal C,unbalanced,0.08648195109999961,0.07881857971173847,0.08284789777810231,0.07579242075792421,3839,6161,0.000198210200164584,0.000288601668754464,0.000146317756855872,0.000549252021872208,0.00026196094992763204,0.000446676500464296,0.0002734285478532,0.04092894,0.04113746376282229,0.994931049613935,0.07678041921122125,0.07735802590720643,0.07733191324303204,0.050549921653238836,0.05054899807186878,0.05094074142509334
99,terminal D,unbalanced,0.08648195109999961,0.07881857971173847,0.08284789777810231,0.07579242075792421,3839,6161,0.000198210200164584,0.000288601668754464,0.000146317756855872,0.000549252021872208,0.00026196094992763204,0.000446676500464296,0.0002734285478532,0.19836751,0.1813235493924283,1.0939975015086674,0.20215709721103664,0.21965878236612693,0.19995211512893982,0.20015005193695168,0.21760764332601815,0.20032623255640317
100,internal,unbalanced,1.1359276602,1.1298934011520176,0.6788759109172683,0.676932306769323,7847,2153,0.00026517351363174,0.00012647145536991,0.0005214241368453601,0.00031911428118213,0.00030931114992938997,0.00042363682176752997,0.000127208248335,0.05923001000000003,0.03403722807218603,1.7401537479604754,0.04398297568907072,0.04297066962333588,0.043183049968140694,0.01406700009386152,0.012647145536991,0.0147782857547608
101,terminal A,unbalanced,1.1359276602,1.1298934011520176,0.6788759109172683,0.676932306769323,7847,2153,0.00026517351363174,0.00012647145536991,0.0005214241368453601,0.00031911428118213,0.00030931114992938997,0.00042363682176752997,0.000127208248335,0.00577524,0.005735068561332983,1.0070045263168885,0.03525648684563415,0.03525590132693194,0.03517145774690965,0.07625244398151401,0.07554453600921315,0.07623639732466325
102,terminal B,unbalanced,1.1359276602,1.1298934011520176,0.6788759109172683,0.676932306769323,7847,2153,0.00026517351363174,0.00012647145536991,0.0005214241368453601,0.00031911428118213,0.00030931114992938997,0.00042363682176752997,0.000127208248335,0.00559782,0.0055576543234573325,1.0072270915398855,0.03507907260775849,0.03507848708905628,0.03605966421689818,0.07607502974363836,0.0753671217713375,0.0788816581560613
103,terminal C,unbalanced,1.1359276602,1.1298934011520176,0.6788759109172683,0.676932306769323,7847,2153,0.00026517351363174,0.00012647145536991,0.0005214241368453601,0.00031911428118213,0.00030931114992938997,0.00042363682176752997,0.000127208248335,0.05578894,0.05531729554715265,1.0085261661507894,0.07002199638072011,0.06901025810236816,0.07123285889894228,0.0600059965969076,0.060004650392818,0.060864404965164876
104,terminal D,unbalanced,1.1359276602,1.1298934011520176,0.6788759109172683,0.676932306769323,7847,2153,0.00026517351363174,0.00012647145536991,0.0005214241368453601,0.00031911428118213,0.00030931114992938997,0.00042363682176752997,0.000127208248335,0.0848168,0.11018930617362137,0.769737127361136,0.12361766786211224,0.09688976335882162,0.12601417992226327,0.11956730623619567,0.09324822553138076,0.12092206369716672
