Bees,Birds,Mammals,Fungi,Plants,Eudicots,Bacterial (core),Bacterial (non-ribosomal),Bacterial (WoL)
,0.84730123,,,,,,,2097.859327
,0.6294145,,,,,,,180826.1586
,1.56549935,,,,,,,425817
,2.01847704,,,,,,,11.75009294
,0.91243578,,,,,,,3360.365399
,2.00132392,,,,,,,65.2823659
,0.84202718,,,,,,,64.22657278
,0.82327614,,,,,,,154.2172827
,0.9373865,,,,,,,12.62297017
,0.92477098,,,,,,,16769.79208
,1.31429942,,,,,,,268662.6314
,0.92963576,,,,,,,9.61434936
,0.91862144,,,,,,,43.71059927
,0.88188273,,,,,,,56.61672487
,0.6069828,,,,,,,235412.3009
,0.62066075,,,,,,,5.468338835
,0.5802799,,,,,,,88.83130025
,0.64045668,,,,,,,5.490487745
,0.85079411,,,,,,,2.47188947
,0.91766254,,,,,,,32.93487481
,1.0405849,,,,,,,11969.3588
,0.94643738,,,,,,,35.95107354
,1.24630225,,,,,,,8.689951396
,0.76993683,,,,,,,2.715834791
,0.72059753,,,,,,,3.074319538
,0.93356915,,,,,,,0.77381413
,0.96069552,,,,,,,0.77381413
,0.74779117,,,,,,,0.023101909
,1.55589744,,,,,,,54.55389615
,0.89923808,,,,,,,0.990687537
,0.88759475,,,,,,,64.15983469
,0.7956962,,,,,,,36993.75445
,0.75723791,,,,,,,2.844405605
,0.88412292,,,,,,,28.53913714
,1.4694594,,,,,,,9.869209753
,0.47444444,,,,,,,2.154901559
,0.60193622,,,,,,,6.855598317
,0.60654445,,,,,,,4.195186242
,1.01767006,,,,,,,16.11445571
,0.86620354,,,,,,,10.55962037
,0.69208665,,,,,,,2.310280221
,0.93573909,,,,,,,2.577838202
,0.37910986,,,,,,,3.233768618
,0.9369946,,,,,,,165.464094
,0.82924387,,,,,,,178.0660267
,0.75672899,,,,,,,43224.34239
,0.76746435,,,,,,,5.201536774
,0.74141221,,,,,,,620.5923836
,0.35826324,,,,,,,116.7510301
,0.97948461,,,,,,,5.28718022
,0.91471136,,,,,,,37.23781559
,0.92807011,,,,,,,3.866693753
,0.54174068,,,,,,,0.284018707
,0.45758163,,,,,,,3.565920396
,0.52413209,,,,,,,17228.19779
,0.92923405,,,,,,,45.04800546
,0.93033476,,,,,,,10.79904044
,0.76172758,,,,,,,28.54382636
,0.91057739,,,,,,,2.864425542
,0.76533003,,,,,,,3.62360152
,0.84015563,,,,,,,2.611653655
,0.95655863,,,,,,,1.081398238
,0.71556176,,,,,,,2.856770282
,0.93432747,,,,,,,121.4888184
,0.95011536,,,,,,,4.367873663
,0.33203454,,,,,,,55.87212314
,0.94195853,,,,,,,6.896958912
,0.75694521,,,,,,,1591.521138
,0.92346346,,,,,,,4.889241168
,0.92135421,,,,,,,2.392654922
,0.75398048,,,,,,,6.977128065
,0.34232652,,,,,,,3.135154241
,0.94008623,,,,,,,2.903321725
,0.94568444,,,,,,,7.513264183
,0.14874652,,,,,,,38.70110125
,0.92971983,,,,,,,106217.1622
,0.25786572,,,,,,,184222.9554
,0.64682721,,,,,,,18.7459527
,0.79790059,,,,,,,24.234955
,0.88218356,,,,,,,32.83438273
,0.90491577,,,,,,,40.19212075
,0.79987939,,,,,,,7.210051254
,0.90828075,,,,,,,141.7894676
,0.92784311,,,,,,,6.60517249
,0.48654045,,,,,,,3.04772993
,0.56928141,,,,,,,2.366603045
,0.69358873,,,,,,,125.7969474
,0.72838221,,,,,,,44.51060593
,0.69610868,,,,,,,109735.6322
,0.92542158,,,,,,,36325.5436
,0.79239946,,,,,,,87.54909795
,0.76369545,,,,,,,5.33154148
,0.93784422,,,,,,,2.084292373
,0.88902105,,,,,,,2.601279142
,0.87164161,,,,,,,1.522521335
,0.77817435,,,,,,,1.596606501
,0.90846338,,,,,,,0.701772732
,0.77078472,,,,,,,3.194506939
,0.96371342,,,,,,,15.62458641
,0.77181872,,,,,,,0.820356234
,0.74478404,,,,,,,2.155486193
,0.7009215,,,,,,,3.966527145
,0.98319055,,,,,,,472.3946524
,0.92606184,,,,,,,9.986315026
,0.84607776,,,,,,,54.3613362
,0.95188705,,,,,,,230968.5746
,0.82136752,,,,,,,3.77204212
,0.96272422,,,,,,,5628.320674
,1.07542263,,,,,,,4.990986654
,0.41960352,,,,,,,2.297790398
,1.11325116,,,,,,,4.100206851
,0.90570726,,,,,,,0.287542425
,0.92484035,,,,,,,3.843914078
,0.64242655,,,,,,,7.612847696
,0.90542859,,,,,,,3.390627464
,0.72380088,,,,,,,1.470999205
,0.56970097,,,,,,,4.097727527
,0.34835737,,,,,,,0.062838683
,0.80928261,,,,,,,2.533617996
,0.81712001,,,,,,,1.574750166
,0.91528666,,,,,,,3.212593917
,0.90519696,,,,,,,0.479855631
,0.79056557,,,,,,,7.680093031
,0.87738208,,,,,,,5.724562217
,0.8460905,,,,,,,31.54719224
,0.87334549,,,,,,,73.74720535
,1.04961278,,,,,,,263.2768837
,0.71239676,,,,,,,6.463712692
,0.90213821,,,,,,,78.41300221
,0.87420382,,,,,,,2.89363404
,0.88276275,,,,,,,148.8139366
,0.89477732,,,,,,,7.963610036
,0.76083574,,,,,,,2.447302379
,0.85568207,,,,,,,10.31038782
,0.91791352,,,,,,,7.83976938
,1.45354792,,,,,,,84.23661714
,0.89918737,,,,,,,11.48315364
,0.90388211,,,,,,,2.342048235
,0.56773904,,,,,,,0.793499308
,0.96604306,,,,,,,5.048838775
,0.92502038,,,,,,,2.486252799
,0.91937578,,,,,,,18.30435362
,0.89898634,,,,,,,15.77801838
,0.8999465,,,,,,,2.712862794
,0.9194624,,,,,,,3.355793338
,0.90032869,,,,,,,0.848498444
,0.9272412,,,,,,,0.729210216
,0.81192661,,,,,,,2.458145748
,0.76358239,,,,,,,2.022336236
,0.88694721,,,,,,,4.634520002
,0.9393815,,,,,,,17.9006288
,1.44923921,,,,,,,110.6695458
,1.39456467,,,,,,,11.67067934
,0.74067164,,,,,,,14.84386778
,0.80252765,,,,,,,12.83119085
,0.6692502,,,,,,,2.313135016
,0.76736786,,,,,,,0.659972716
,0.75082686,,,,,,,0.781266826
,0.86038002,,,,,,,1.346041941
,0.94748285,,,,,,,0.838747831
,0.92362315,,,,,,,13.06444264
,0.38060358,,,,,,,3.812165719
,0.38084112,,,,,,,1.824869397
,0.79932039,,,,,,,5.060874533
,0.83943391,,,,,,,5.478968091
,0.81247469,,,,,,,2.902139068
,0.76121477,,,,,,,0.388638059
,0.83850134,,,,,,,10.25709389
,0.72901925,,,,,,,0.365306951
,0.91756226,,,,,,,2.347738442
,0.92989643,,,,,,,4.679204923
,0.82116788,,,,,,,6.333758489
,0.94076911,,,,,,,7.55865222
,0.74071723,,,,,,,17.84078042
,0.93843594,,,,,,,2.349919091
,0.94965349,,,,,,,6.655125223
,0.9308338,,,,,,,18.7365112
,0.90868845,,,,,,,2.007810104
,0.93329739,,,,,,,3.393067391
,0.84818304,,,,,,,13.91488797
,0.890506,,,,,,,15.69690376
,0.83323532,,,,,,,2.90833674
,0.90086338,,,,,,,0.71053487
,0.94203507,,,,,,,2.737029056
,0.85383957,,,,,,,3.708709664
,0.86583618,,,,,,,56.45962209
,0.87262148,,,,,,,468.8325056
,0.83134436,,,,,,,2.324723225
,1.01489495,,,,,,,0.633123619
,0.85315799,,,,,,,17.21692205
,0.87237303,,,,,,,9.025180537
,0.8259663,,,,,,,2.509519538
,0.57741975,,,,,,,17.85582735
,0.82986213,,,,,,,40.44072733
,0.89592868,,,,,,,2.113026991
,0.89213155,,,,,,,3.552732865
,,,,,,,,3.646517945
,,,,,,,,1943.178909
,,,,,,,,346.5133935
,,,,,,,,50.43389449
,,,,,,,,4.794166197
,,,,,,,,2.336372558
,,,,,,,,2.546843414
,,,,,,,,1.442218144
,,,,,,,,0.974525283
,,,,,,,,2.970693913
,,,,,,,,1.478139072
,,,,,,,,1.31511144
,,,,,,,,0.966289996
,,,,,,,,0.59884069
,,,,,,,,3.337972655
,,,,,,,,4.464381779
,,,,,,,,101.6267905
,,,,,,,,51.10320606
,,,,,,,,57.4091276
,,,,,,,,16.95631351
,,,,,,,,2.056750639
,,,,,,,,1.469039613
,,,,,,,,2.474447158
,,,,,,,,19.61958487
,,,,,,,,292.5656331
,,,,,,,,196.7004767
,,,,,,,,12.37151785
,,,,,,,,2.726200336
,,,,,,,,1.18218259
,,,,,,,,1.053994578
,,,,,,,,74578.94286
,,,,,,,,61979.36009
,,,,,,,,2.422475386
,,,,,,,,1.459792738
,,,,,,,,2.384682028
,,,,,,,,4.466425447
,,,,,,,,1.112800476
,,,,,,,,3.451119116
,,,,,,,,1.254182884
,,,,,,,,3316.954268
,,,,,,,,19.85118546
,,,,,,,,4414.897664
,,,,,,,,219.0243545
,,,,,,,,10.91618769
,,,,,,,,1683.63024
,,,,,,,,94321.16578
,,,,,,,,2.11549152
,,,,,,,,18684.42327
,,,,,,,,0.192887737
,,,,,,,,2953.957326
,,,,,,,,187.6818014
,,,,,,,,21.89199177
,,,,,,,,2.827245723
,,,,,,,,11927.45214
,,,,,,,,8.188852885
,,,,,,,,3.231492929
,,,,,,,,15.79778831
,,,,,,,,15.9849168
,,,,,,,,40.93692154
,,,,,,,,1.206002102
,,,,,,,,1.556567464
,,,,,,,,0.512119442
,,,,,,,,1.798984953
,,,,,,,,3.641303964
,,,,,,,,3.320965228
,,,,,,,,2.426991626
,,,,,,,,4.4221075
,,,,,,,,2.517300989
,,,,,,,,5.42770102
,,,,,,,,3.184067745
,,,,,,,,0.758581309
,,,,,,,,4.615960418
,,,,,,,,7.822663231
,,,,,,,,10.73972296
,,,,,,,,2.135644906
,,,,,,,,0.843254015
,,,,,,,,2.478913063
,,,,,,,,2.534463218
,,,,,,,,1.130109084
,,,,,,,,12.28117985
,,,,,,,,6.177357912
,,,,,,,,31.13134587
,,,,,,,,13.60791637
,,,,,,,,2.383320116
,,,,,,,,13.83392896
,,,,,,,,32.13360175
,,,,,,,,2.543126927
,,,,,,,,0.700091091
,,,,,,,,3.565855338
,,,,,,,,1.55934877
,,,,,,,,1.363228609
,,,,,,,,5.67692197
,,,,,,,,0.913927188
,,,,,,,,3.610167594
,,,,,,,,4.870081291
,,,,,,,,6.431260796
,,,,,,,,8.994282257
,,,,,,,,1.842095065
,,,,,,,,7.177207713
,,,,,,,,1.294154707
,,,,,,,,1.482224106
,,,,,,,,0.885384111
,,,,,,,,0.298226349
,,,,,,,,0.291400598
,,,,,,,,2.599883226
,,,,,,,,2.232900366
,,,,,,,,4.580525947
,,,,,,,,0.386907065
,,,,,,,,0.386907065
,,,,,,,,0.476826245
,,,,,,,,602.027393
,,,,,,,,838.715019
,,,,,,,,29.42771955
,,,,,,,,100881.0554
,,,,,,,,4.239959957
,,,,,,,,2193.138061
,,,,,,,,482.1171025
,,,,,,,,43613.53712
,,,,,,,,8.730624752
,,,,,,,,37150.17187
,,,,,,,,2.219801043
,,,,,,,,7.185414175
,,,,,,,,15.08948304
,,,,,,,,2.248256406
,,,,,,,,39.50263806
,,,,,,,,47.07260797
,,,,,,,,20868.39513
,,,,,,,,2.6268633
,,,,,,,,3.500767084
,,,,,,,,6.439039147
,,,,,,,,13.13981357
,,,,,,,,5.570373615
,,,,,,,,2.503019824
,,,,,,,,0.460166535
,,,,,,,,2.782675871
,,,,,,,,2.950535793
,,,,,,,,175.6996943
,,,,,,,,5346.66873
,,,,,,,,8.601897314
,,,,,,,,89.40237451
,,,,,,,,33.96953816
,,,,,,,,1.846464866
,,,,,,,,29.29056229
,,,,,,,,19.16729183
,,,,,,,,2.264082346
,,,,,,,,2.669036528
,,,,,,,,5.514020638
,,,,,,,,3.039146384
,,,,,,,,131.2551628
,,,,,,,,28.33271023
,,,,,,,,801.0250574
,,,,,,,,7.276918241
,,,,,,,,15.06701142
,,,,,,,,199.9823739
,,,,,,,,100.5334007
,,,,,,,,111.3463857
,,,,,,,,2.453644397
,,,,,,,,5.790785924
,,,,,,,,4.52807693
,,,,,,,,17.30025123
,,,,,,,,23.56781791
,,,,,,,,3.088059122
,,,,,,,,0.20065404
,,,,,,,,3.518018544
,,,,,,,,2.427676022
,,,,,,,,3.668351692
,,,,,,,,15.08937553
,,,,,,,,15.4762826
,,,,,,,,43.06632214
,,,,,,,,102.5236727
,,,,,,,,14997.28864
,,,,,,,,2.962940165
,,,,,,,,788.8758324
,,,,,,,,848.6038652
,,,,,,,,718.9413876
,,,,,,,,3.997286913
,,,,,,,,2.667645594
,,,,,,,,19.34203121
,,,,,,,,8.193281616
,,,,,,,,2.61817524
,,,,,,,,3.167721679
,,,,,,,,15.78667637
,,,,,,,,4.686323862
,,,,,,,,2.055702117
,,,,,,,,0.907032623
,,,,,,,,367826.8091
,,,,,,,,141.6203342
,,,,,,,,566.064824
,,,,,,,,8.195696292
,,,,,,,,2.998015416
,,,,,,,,134.8452755
,,,,,,,,12.78415622
,,,,,,,,5.235788966
,,,,,,,,2.276922625
,,,,,,,,2.544429069
,,,,,,,,12596.14641
,,,,,,,,1276.406407
,,,,,,,,2421.915979
,,,,,,,,73063.53014
,,,,,,,,54.95987488
,,,,,,,,14847.17171
,,,,,,,,837.3293684
,,,,,,,,14.81693109
,,,,,,,,27.5570945
,,,,,,,,18.26581276
,,,,,,,,2.939544748
,,,,,,,,82934.79493
,,,,,,,,19.12237381
,,,,,,,,3.526399306
,,,,,,,,1.469186
,,,,,,,,0.408750691
,,,,,,,,31.44590376
,,,,,,,,0.083475889
,,,,,,,,4.202931633
,,,,,,,,18.29489684
,,,,,,,,37935.01805
,,,,,,,,106868.0756
,,,,,,,,4.759005561
,,,,,,,,52.49194252
,,,,,,,,40.39911287
,,,,,,,,2.568322627
,,,,,,,,2.988856849
,,,,,,,,1.184549214
,,,,,,,,49542.70961
,,,,,,,,2427.454925
,,,,,,,,3169.892314
,,,,,,,,2030.365974
,,,,,,,,194.3770404
,,,,,,,,7.398924933
,,,,,,,,2.046074414
,,,,,,,,0.641545031
,,,,,,,,0.41425613
,,,,,,,,3.043317541
,,,,,,,,2.46894445
,,,,,,,,1.733563475
,,,,,,,,23.5636911
,,,,,,,,4.973129635
,,,,,,,,11867.17765
,,,,,,,,90005.12152
,,,,,,,,2.323002312
,,,,,,,,3.946805943
,,,,,,,,0.699354759
,,,,,,,,0.9523519
,,,,,,,,4.472865164
,,,,,,,,19.95453779
,,,,,,,,47.1024767
,,,,,,,,2.876837374
,,,,,,,,1.09388139
,,,,,,,,2.50052765
,,,,,,,,36.02407242
,,,,,,,,145.9824411
,,,,,,,,12.91482976
,,,,,,,,33.5976493
,,,,,,,,1.535244935
,,,,,,,,3.896512369
,,,,,,,,3.79676836
,,,,,,,,1.097742416
,,,,,,,,1.105246948
,,,,,,,,2.055857008
,,,,,,,,0.753051333
,,,,,,,,0.033153057
,,,,,,,,2.714659248
,,,,,,,,44.17569795
,,,,,,,,0.981364469
,,,,,,,,2.473696806
,,,,,,,,0.977182087
,,,,,,,,3.17605317
,,,,,,,,1.175368389
,,,,,,,,2.934463879
,,,,,,,,0.032410863
,,,,,,,,1.309460673
,,,,,,,,3.063574761
,,,,,,,,4.704634683
,,,,,,,,3845.552448
,,,,,,,,652.8561034
,,,,,,,,36.50732139
,,,,,,,,1.767363564
,,,,,,,,5.890683284
,,,,,,,,9.253285246
,,,,,,,,17.89969299
,,,,,,,,10.33976194
,,,,,,,,2.353223471
,,,,,,,,0.998975766
,,,,,,,,2.516157987
,,,,,,,,2.731056775
,,,,,,,,8.589419274
,,,,,,,,9.76000427
,,,,,,,,2.939356112
,,,,,,,,4.537931371
,,,,,,,,26355.07078
,,,,,,,,2.243853701
,,,,,,,,8.156490486
,,,,,,,,13.73735138
,,,,,,,,2.338897831
,,,,,,,,0.802911532
,,,,,,,,74.06134032
,,,,,,,,8.397689076
,,,,,,,,3.115614435
,,,,,,,,0.34236742
,,,,,,,,2.185795073
,,,,,,,,5.400825885
,,,,,,,,8.007212989
,,,,,,,,2.379998501
,,,,,,,,0.86205994
,,,,,,,,2.597818526
,,,,,,,,1.784603277
,,,,,,,,16.77389846
,,,,,,,,862.811995
,,,,,,,,5.168260952
,,,,,,,,12.65014716
,,,,,,,,2.515675635
,,,,,,,,2.826284171
,,,,,,,,1.124719862
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0.477167534
,,,,,,,,0
,,,,,,,,0.430663221
,,,,,,,,16.63700379
,,,,,,,,328.0623082
,,,,,,,,434.88904
,,,,,,,,3883.352208
,,,,,,,,112941.9156
,,,,,,,,241825.1578
,,,,,,,,45.94132227
,,,,,,,,248185.0501
,,,,,,,,86167.29861
,,,,,,,,74.25104031
,,,,,,,,27.57991831
,,,,,,,,42394.85981
,,,,,,,,50.42607311
,,,,,,,,1249.844701
,,,,,,,,52.92604629
,,,,,,,,2.023705516
,,,,,,,,8.349754078
,,,,,,,,7.926524186
,,,,,,,,2.346923838
,,,,,,,,0.991994056
,,,,,,,,2.491528757
,,,,,,,,1.012754904
,,,,,,,,13.4358527
,,,,,,,,4.007971719
,,,,,,,,15.25227105
,,,,,,,,8.419865131
,,,,,,,,2.411067546
,,,,,,,,1.081330997
,,,,,,,,10.32818876
,,,,,,,,11.92996793
,,,,,,,,18501.27157
,,,,,,,,35.79972048
,,,,,,,,2.907503943
,,,,,,,,0.25501769
,,,,,,,,0.83267226
,,,,,,,,7.261408301
,,,,,,,,7.157264123
,,,,,,,,2.358899686
,,,,,,,,0.426511897
,,,,,,,,408.181861
,,,,,,,,11.65987693
,,,,,,,,2.55751925
,,,,,,,,1.625677632
,,,,,,,,1.393664225
,,,,,,,,3.945279997
,,,,,,,,2.657477782
,,,,,,,,6.395123496
,,,,,,,,0.463239697
,,,,,,,,0.966775735
,,,,,,,,2.317054203
,,,,,,,,14.82059242
,,,,,,,,0.68878804
,,,,,,,,5.069126196
,,,,,,,,10.88295101
,,,,,,,,910.9319194
,,,,,,,,2072.532699
,,,,,,,,13156.02224
,,,,,,,,48.71429346
,,,,,,,,21.71800306
,,,,,,,,2.141993556
,,,,,,,,53.37573572
,,,,,,,,30.38153998
,,,,,,,,2.227303202
,,,,,,,,2.255133614
,,,,,,,,2.101515664
,,,,,,,,1.68766324
,,,,,,,,0.97993114
,,,,,,,,3.29826332
,,,,,,,,5.754058738
,,,,,,,,2.004947727
,,,,,,,,16.69829798
,,,,,,,,3303.487487
,,,,,,,,4138.206435
,,,,,,,,41328.14449
,,,,,,,,2.258405291
,,,,,,,,2.502979042
,,,,,,,,31.28990724
,,,,,,,,36.47320664
,,,,,,,,2.26111194
,,,,,,,,0.530940893
,,,,,,,,4.780723747
,,,,,,,,2.034592217
,,,,,,,,4.320280234
,,,,,,,,8.606730113
,,,,,,,,2.966040502
,,,,,,,,18.15427782
,,,,,,,,27.19996609
,,,,,,,,2.630599742
,,,,,,,,2.896324939
,,,,,,,,0.180328251
,,,,,,,,0.065333866
,,,,,,,,6.68555008
,,,,,,,,0.002837629
,,,,,,,,3.194061601
,,,,,,,,3.671844083
,,,,,,,,0.980356945
,,,,,,,,1.659776871
,,,,,,,,1.465180581
,,,,,,,,2.552495197
,,,,,,,,1.631082321
,,,,,,,,2.823017144
,,,,,,,,1.412999495
,,,,,,,,2.176707749
,,,,,,,,7.990121465
,,,,,,,,3.169591388
,,,,,,,,5.405377974
,,,,,,,,0.855981969
,,,,,,,,6.683246758
,,,,,,,,5.465455116
,,,,,,,,3.625196341
,,,,,,,,6.742498288
,,,,,,,,4.767564052
,,,,,,,,6573.061297
,,,,,,,,55.40530614
,,,,,,,,3.292137069
,,,,,,,,1.208857612
,,,,,,,,7.620460694
,,,,,,,,17.27333214
,,,,,,,,1.623978406
,,,,,,,,43184.57882
,,,,,,,,7.377520765
,,,,,,,,3.643986655
,,,,,,,,3.841482557
,,,,,,,,141.4060382
,,,,,,,,13.34043418
,,,,,,,,3.00842628
,,,,,,,,3.628886426
,,,,,,,,4.595991457
,,,,,,,,2.297595299
,,,,,,,,4.286349765
,,,,,,,,13.84181823
,,,,,,,,4.368175264
,,,,,,,,5.12620943
,,,,,,,,3.09510955
,,,,,,,,5.096140035
,,,,,,,,41.14561479
,,,,,,,,4.573152564
,,,,,,,,5.980438577
,,,,,,,,11.36494867
,,,,,,,,9.27714319
,,,,,,,,12.8916546
,,,,,,,,2.537788595
,,,,,,,,1.202117187
,,,,,,,,12.77279052
,,,,,,,,4.991365703
,,,,,,,,2.392535323
,,,,,,,,4.043245153
,,,,,,,,5.576716109
,,,,,,,,792.3887658
,,,,,,,,2.558736331
,,,,,,,,0.496922136
,,,,,,,,0.196896059
,,,,,,,,3.762716225
,,,,,,,,3.652788217
,,,,,,,,0.544879607
,,,,,,,,2.488421461
,,,,,,,,3.104206707
,,,,,,,,86.5010889
,,,,,,,,88798.29258
,,,,,,,,152152.9593
,,,,,,,,31.74495771
,,,,,,,,97.2011964
,,,,,,,,4.565522971
,,,,,,,,2.687147062
,,,,,,,,35.28691512
,,,,,,,,13.52722713
,,,,,,,,2.566984669
,,,,,,,,2.568240952
,,,,,,,,0.814038857
,,,,,,,,4.081046577
,,,,,,,,0.785836969
,,,,,,,,3.642530854
,,,,,,,,3.426491858
,,,,,,,,1277.954035
,,,,,,,,11.86877492
,,,,,,,,3546.375051
,,,,,,,,46.7742196
,,,,,,,,98792.68763
,,,,,,,,8.130906229
,,,,,,,,128.8900787
,,,,,,,,4.021744521
,,,,,,,,25039.51572
,,,,,,,,7.223908838
,,,,,,,,21.78712442
,,,,,,,,4.658839279
,,,,,,,,26.13637526
,,,,,,,,4.51483548
,,,,,,,,3.513765954
,,,,,,,,2.966718384
,,,,,,,,126.0310681
,,,,,,,,315.2789006
,,,,,,,,104.7709056
,,,,,,,,47.28664331
,,,,,,,,2.235858186
,,,,,,,,2.767066127
,,,,,,,,2.258369419
,,,,,,,,2.971445364
,,,,,,,,4.300746188
,,,,,,,,2.851901109
,,,,,,,,5.380588211
,,,,,,,,3.746097815
,,,,,,,,4599.164281
,,,,,,,,9049.502833
,,,,,,,,20.62416792
,,,,,,,,2164.939713
,,,,,,,,8.313197962
,,,,,,,,1268.396243
,,,,,,,,20.7052337
,,,,,,,,4.215980314
,,,,,,,,0.958779189
,,,,,,,,2.911353161
,,,,,,,,0.44393907
,,,,,,,,0.376769512
,,,,,,,,3.314877458
,,,,,,,,3.706481967
,,,,,,,,12.61286389
,,,,,,,,63362.68422
,,,,,,,,2.648445515
,,,,,,,,1.023829224
,,,,,,,,16.39904142
,,,,,,,,9.06735343
,,,,,,,,3783.204607
,,,,,,,,41.69364353
,,,,,,,,2.584947683
,,,,,,,,4.368912065
,,,,,,,,44.60992257
,,,,,,,,112.7989404
,,,,,,,,161.7714397
,,,,,,,,3.782641988
,,,,,,,,3.275290515
,,,,,,,,12.12333732
,,,,,,,,21.86455211
,,,,,,,,2.131442959
,,,,,,,,3.642549708
,,,,,,,,3.878880404
,,,,,,,,1.32387729
,,,,,,,,2.355391492
,,,,,,,,27.46689793
,,,,,,,,2387.875801
,,,,,,,,8663
,,,,,,,,431528.7714
,,,,,,,,152.262132
,,,,,,,,273.7019984
,,,,,,,,278835.7966
,,,,,,,,368856.9319
,,,,,,,,11187
,,,,,,,,1331.34721
,,,,,,,,4586
,,,,,,,,440610.5393
,,,,,,,,773.0429845
,,,,,,,,716876
,,,,,,,,2090.326298
,,,,,,,,41.56723688
,,,,,,,,97.45769699
,,,,,,,,15.14192323
,,,,,,,,25.50252603
,,,,,,,,7.212274886
,,,,,,,,30599.08064
,,,,,,,,13.47597199
,,,,,,,,2.049155294
,,,,,,,,1.198596919
,,,,,,,,3.583905339
,,,,,,,,2.107221567
,,,,,,,,2.744253406
,,,,,,,,20.37861933
,,,,,,,,16.12902767
,,,,,,,,2.294611271
,,,,,,,,0.897324974
,,,,,,,,4.689409181
,,,,,,,,23.61742447
,,,,,,,,46.65670816
,,,,,,,,2.225884616
,,,,,,,,3.118832249
,,,,,,,,0.94374197
,,,,,,,,0.87557404
,,,,,,,,2.22030138
,,,,,,,,0.611612205
,,,,,,,,7.152381233
,,,,,,,,0.872023885
,,,,,,,,3.318213942
,,,,,,,,1.491203328
,,,,,,,,1.673288365
,,,,,,,,5.25697921
,,,,,,,,110782.8636
,,,,,,,,113427.0066
,,,,,,,,122947.2292
,,,,,,,,9.771733596
,,,,,,,,29416.6597
,,,,,,,,10.43308781
,,,,,,,,10.83588091
,,,,,,,,1.277323922
,,,,,,,,310.6699797
,,,,,,,,12.54444356
,,,,,,,,2.655875326
,,,,,,,,1.910222608
,,,,,,,,8.091402242
,,,,,,,,2.459237405
,,,,,,,,2.527979
,,,,,,,,0.555989224
,,,,,,,,3.386819863
,,,,,,,,14.34631395
,,,,,,,,23318.87024
,,,,,,,,4.865759717
,,,,,,,,14317.31907
,,,,,,,,5.616325813
,,,,,,,,3.152966306
,,,,,,,,0.803717835
,,,,,,,,2.62072537
,,,,,,,,59.07692308
,,,,,,,,64.86766995
,,,,,,,,0.140133204
,,,,,,,,10.86508926
,,,,,,,,3.068132751
,,,,,,,,1.526790725
,,,,,,,,0.770101597
,,,,,,,,3.318417532
,,,,,,,,138517.2837
,,,,,,,,110.9706437
,,,,,,,,330.5995501
,,,,,,,,44448.61321
,,,,,,,,22.02731339
,,,,,,,,278.4172452
,,,,,,,,2.462555601
,,,,,,,,0.56308087
,,,,,,,,0.591780763
,,,,,,,,0.577704148
,,,,,,,,2.479590109
,,,,,,,,1.287470166
,,,,,,,,9.529126955
,,,,,,,,29.67245731
,,,,,,,,1075.167846
,,,,,,,,5.691847349
,,,,,,,,337.1085479
,,,,,,,,8.332521994
,,,,,,,,8.335146595
,,,,,,,,5.598992174
,,,,,,,,3.045639811
,,,,,,,,6951.559235
,,,,,,,,113.0088661
,,,,,,,,15234.57614
,,,,,,,,27104.93191
,,,,,,,,139.6125418
,,,,,,,,3.730561611
,,,,,,,,2.531233817
,,,,,,,,3.611610842
,,,,,,,,1.762276017
,,,,,,,,0.43623596
,,,,,,,,3.104631023
,,,,,,,,554.9325365
,,,,,,,,11.29623961
,,,,,,,,6888.908244
,,,,,,,,11.01809495
,,,,,,,,48.93812126
,,,,,,,,57.42779365
,,,,,,,,2.566943183
,,,,,,,,0.871155413
,,,,,,,,3.260864233
,,,,,,,,3.437616471
,,,,,,,,1.0887926
,,,,,,,,0.322596671
,,,,,,,,8.418679465
,,,,,,,,0.57184011
,,,,,,,,2.45775979
,,,,,,,,0.096635126
,,,,,,,,13.51381338
,,,,,,,,12.23552309
,,,,,,,,6.760036476
,,,,,,,,2.086021962
,,,,,,,,0.960652687
,,,,,,,,26.51936471
,,,,,,,,13.58830826
,,,,,,,,2.535236069
,,,,,,,,4.163351758
,,,,,,,,3.859617854
,,,,,,,,1.290139971
,,,,,,,,5.474646009
,,,,,,,,9.706319284
,,,,,,,,16.43105857
,,,,,,,,2.190074965
,,,,,,,,0.892630835
,,,,,,,,17.76584243
,,,,,,,,19.19215317
,,,,,,,,2.351230935
,,,,,,,,0.691416236
,,,,,,,,2.847382554
,,,,,,,,9.007000326
,,,,,,,,7.846882313
,,,,,,,,2.513561254
,,,,,,,,3.960240199
,,,,,,,,3.207963586
,,,,,,,,3.876209949
,,,,,,,,1.553406296
,,,,,,,,1.372174411
,,,,,,,,5.618374768
,,,,,,,,8.756533102
,,,,,,,,2168.220881
,,,,,,,,230.7389825
,,,,,,,,23.59719431
,,,,,,,,0.493992498
,,,,,,,,15.84003476
,,,,,,,,7.726890155
,,,,,,,,2.357679463
,,,,,,,,0.055821529
,,,,,,,,1.840723092
,,,,,,,,2.87389136
,,,,,,,,0.499645137
,,,,,,,,5.425063453
,,,,,,,,69588.71779
,,,,,,,,69588.71779
,,,,,,,,706202.5377
,,,,,,,,73.47565266
,,,,,,,,17000
,,,,,,,,1584.031543
