,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
279,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.02199572,0.0012441670002148269
280,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01697152,0.00516664738426488
281,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03178419,0.009184464990222824
282,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.08892682,0.10366317045936162
283,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.0417792,0.025919558043635306
284,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00014386,0.007613882050879168
285,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00087479,0.005586589948590761
286,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00656276,0.01826068716991872
287,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00782033,0.0007277907508389169
288,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.0178178,0.017319651810816787
289,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.02506748,0.03533843611445293
290,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01224014,0.01966443457419994
291,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.04814344,0.03588315146312667
292,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.0140426,0.02224599773092592
293,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01117081,0.05773125481677056
294,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.14218547,0.12308531032597614
295,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.05190128,0.01734521437846162
