Dataset,Branch Type,l1/l2
wol,terminal,0.905446449
wol,terminal,1.042876228
wol,internal,3.636690243
wol,internal,5.834826183
wol,terminal,1.078858411
wol,terminal,0.992412798
wol,internal,3.618066391
wol,terminal,1.051244971
wol,internal,5.429643628
wol,internal,4.213227593
wol,internal,1.815408933
wol,terminal,6.155687871
wol,terminal,9.603805528
wol,internal,3.448590225
wol,internal,8.173932189
wol,terminal,1.458635907
wol,terminal,1.599146409
wol,internal,3.416859076
wol,terminal,1.415143624
wol,internal,5.44760525
wol,terminal,1.46929654
wol,internal,3.06948074
wol,terminal,6.356295253
wol,terminal,6.845430867
wol,internal,3.506866405
wol,internal,3.940090765
wol,internal,4.263526572
wol,terminal,247.8549307
wol,terminal,3.302439957
wol,internal,27.94263178
wol,terminal,10.09578698
wol,internal,3.605343934
wol,terminal,1.473956637
wol,internal,3.008881116
wol,internal,6.844967993
wol,terminal,3.181633833
wol,terminal,2.525304733
wol,internal,4.730379264
wol,terminal,0.323475044
wol,internal,3.403837914
wol,terminal,1.933248866
wol,terminal,1.856297715
wol,internal,0.947998632
wol,internal,3.28562735
wol,terminal,1.221629272
wol,internal,4.033967106
wol,internal,3.329413076
wol,terminal,1.916621855
wol,internal,14.39759107
wol,terminal,2.598534163
wol,terminal,3.437367651
wol,internal,11.02143567
wol,terminal,6.266087878
wol,internal,12.39708345
wol,terminal,2.367927493
wol,terminal,3.777718673
wol,internal,5.320420727
wol,internal,26.54913666
wol,terminal,5.782214785
wol,internal,183.1966094
wol,terminal,2.079268024
wol,internal,19979.0464
wol,terminal,7.85422792
wol,internal,335.4310769
wol,terminal,10.01155704
wol,terminal,7.034613121
wol,internal,11.40038372
wol,terminal,3.236752109
wol,internal,6.527404394
wol,terminal,13.49972545
wol,internal,49.12962991
wol,internal,13.77031438
wol,terminal,41.89274101
wol,terminal,30.71735869
wol,internal,1894.858865
wol,terminal,4.22049223
wol,internal,48.98154562
wol,internal,97.8368563
wol,terminal,1.273713914
wol,internal,5.119457427
wol,terminal,0.018592076
wol,internal,3.585852313
wol,terminal,0.494315851
wol,internal,7.180204101
wol,terminal,0.357502608
wol,internal,4.07447635
wol,terminal,0.912487206
wol,internal,2.083618769
wol,terminal,0.982877866
wol,terminal,0.394622779
wol,internal,2.589601312
wol,terminal,1.040866918
wol,internal,0.00615014
wol,internal,160.9690332
wol,terminal,0.904376816
wol,internal,6.057572907
wol,terminal,1.013558105
wol,terminal,0.572301825
wol,internal,7.439375571
wol,internal,5.885987267
wol,terminal,2.451204986
wol,terminal,12.45501551
wol,internal,8.028128586
wol,terminal,1.822713237
wol,terminal,1.536532927
wol,internal,5.170568929
wol,internal,9.150009487
wol,internal,2.996964944
wol,terminal,1.07224234
wol,terminal,2.127870876
wol,internal,22.36856433
wol,terminal,0.710633096
wol,internal,2.882890161
wol,terminal,3.512908853
wol,internal,4.741948945
wol,internal,2.196770396
wol,terminal,0.23983316
wol,terminal,7.401452463
wol,internal,3.068190535
wol,terminal,3.469657287
wol,internal,0.118772765
wol,terminal,0.171174769
wol,internal,2.264321836
wol,terminal,2.225141003
wol,internal,0
wol,terminal,254.4590783
wol,internal,3.275582394
wol,terminal,1.667017345
wol,internal,2.948360058
wol,terminal,0.476837928
wol,internal,6.464784896
wol,internal,2.928389692
wol,terminal,14.24921519
wol,terminal,27.13678516
wol,internal,239.0990999
wol,terminal,1.986188326
wol,internal,12.24443449
wol,terminal,5.021310497
wol,terminal,2.341063571
wol,internal,5.359762172
wol,internal,0.789818072
wol,terminal,2.129452708
wol,internal,13.34400897
wol,terminal,1.003260508
wol,terminal,0.657258507
wol,internal,2.200727462
wol,terminal,8.166848806
wol,internal,11.25166523
wol,internal,5.832124396
wol,internal,4.186855644
wol,terminal,38.15213405
wol,terminal,5.429545373
wol,internal,4.622963084
wol,terminal,0.242112729
wol,internal,3.620768764
wol,terminal,1.049116007
wol,terminal,0.478025305
wol,internal,5.557604832
wol,internal,7.455905555
wol,terminal,0.517882598
wol,terminal,1.323153186
wol,internal,3.07447874
wol,terminal,3.250110646
wol,internal,3.868142903
wol,internal,4.967315318
wol,terminal,2.235486347
wol,terminal,1.437977068
wol,internal,3.236057288
wol,internal,6.116752765
wol,terminal,1.322634857
wol,terminal,1.933963315
wol,internal,3.327991596
wol,terminal,2.013461645
wol,internal,2.266976196
wol,terminal,1.559303523
wol,internal,4.415548473
wol,terminal,0.092499078
wol,terminal,0.046382773
wol,internal,3.440850445
wol,terminal,0.295014161
wol,internal,11.41673286
wol,internal,3.991244247
wol,internal,12.48063934
wol,internal,4.988320112
wol,terminal,0.066971406
wol,terminal,0.696074554
wol,internal,6.403415864
wol,terminal,1.551136863
wol,internal,2.234356761
wol,terminal,0.728076472
wol,terminal,0.048566345
wol,internal,5.114092574
wol,internal,4.97439275
wol,terminal,0.733587658
wol,internal,11.16150997
wol,internal,2.559978293
wol,terminal,0.487719071
wol,terminal,0.380570469
wol,internal,7.05795644
wol,internal,3.858264248
wol,terminal,2.299146011
wol,terminal,2.801452182
wol,internal,6.583898495
wol,terminal,11.04097308
wol,internal,145.5706385
wol,terminal,1.437040988
wol,internal,3.900897175
wol,terminal,0.072111757
wol,internal,3.060548289
wol,terminal,0.907570265
wol,terminal,0.068708935
wol,internal,7.523558333
wol,internal,2.674973337
wol,terminal,1.853395409
wol,internal,3.570908745
wol,internal,2.986984949
wol,internal,3.799016897
wol,terminal,2.081881023
wol,terminal,2.273746012
wol,internal,3.405195757
wol,terminal,1.244279582
wol,internal,5.086892621
wol,internal,3.813154185
wol,terminal,0.507088638
wol,terminal,0.687200443
wol,internal,3.923641156
wol,internal,4.543342805
wol,terminal,3.33282276
wol,terminal,2.072647333
wol,internal,2.331922673
wol,terminal,7.814326105
wol,internal,7.24573507
wol,terminal,1.757233552
wol,internal,2.457026856
wol,terminal,0.130592738
wol,internal,5.19980079
wol,terminal,49.15187963
wol,terminal,7.322351772
wol,internal,3.294780336
wol,terminal,0.285160674
wol,internal,3.154710655
wol,internal,3.710147624
wol,terminal,0.480787779
wol,internal,4.923085756
wol,terminal,1.19581352
wol,internal,0.948420222
wol,terminal,0.890224934
wol,internal,6.113180634
wol,terminal,19.24359409
wol,terminal,20.54144697
wol,internal,3.026861307
wol,internal,2.859702018
wol,terminal,14.30486907
wol,terminal,31.5770866
wol,internal,38.36187531
wol,terminal,11.11263698
wol,internal,2.846799863
wol,internal,9.941170109
wol,terminal,0.453464802
wol,internal,3.879842629
wol,terminal,0.672104107
wol,terminal,0.478083946
wol,internal,3.673776032
wol,terminal,9.947045581
wol,terminal,7.141378063
wol,internal,3.580989305
wol,internal,4.268783477
wol,internal,3.564520956
wol,terminal,1.619638189
wol,internal,3.866825249
wol,terminal,9.046995253
wol,terminal,10.75176706
wol,internal,2.534472526
wol,terminal,0.080981204
wol,internal,3.557893191
wol,terminal,1.755613645
wol,internal,3.15942094
wol,terminal,0.042996594
wol,terminal,0.09654773
wol,internal,3.228898671
wol,internal,3.356109164
wol,internal,6.670308075
wol,internal,4.826672649
wol,terminal,0
wol,terminal,0
wol,internal,0
wol,terminal,0
wol,internal,0
wol,terminal,0
wol,internal,0.476780776
wol,terminal,11669.87724
wol,internal,3.145532205
wol,terminal,23.19773914
wol,terminal,37.70011514
wol,internal,3.039998628
wol,terminal,1.16797521
wol,internal,3.085051511
wol,internal,4.142129089
wol,terminal,209770.951
wol,terminal,232.1538453
wol,internal,673629
wol,terminal,13.25529347
wol,internal,38.47606235
wol,terminal,6.019512486
wol,internal,2.831360078
wol,terminal,97.97661565
wol,terminal,27.02331027
wol,internal,30.63918032
wol,terminal,8.143794254
wol,internal,2.728356803
wol,internal,3.527605987
wol,internal,5.055102905
wol,terminal,154212.6441
wol,terminal,131.1599981
wol,internal,71.837666
wol,terminal,15.97782053
wol,internal,28.60441715
wol,terminal,2.305251666
wol,internal,3.177858893
wol,terminal,4.857533571
wol,terminal,5.484784745
wol,internal,5.448886899
wol,terminal,2.537386216
wol,internal,2.829891526
wol,internal,3.08099751
wol,terminal,1090.691016
wol,terminal,1090.691016
wol,internal,0.842847994
wol,terminal,1658.684351
wol,internal,4337.841161
wol,terminal,384.0305653
wol,internal,2.91353385
wol,internal,2.0369879
wol,internal,3.204329814
wol,terminal,2.453935631
wol,internal,2.382039504
wol,internal,4.918950244
wol,internal,1.678313556
wol,terminal,3.562320752
wol,terminal,2.208116558
wol,internal,4.077509847
wol,terminal,0.947623476
wol,internal,4.699128753
wol,terminal,0.377722202
wol,internal,2.571597149
wol,terminal,1.19527025
wol,terminal,1.558555411
wol,internal,3.240884824
wol,terminal,1.151184044
wol,internal,4.964978128
wol,internal,4.14821447
wol,terminal,2.373439736
wol,terminal,0.683699688
wol,internal,1.833982168
wol,internal,2.810367675
wol,terminal,3.009036339
wol,terminal,8.850598896
wol,internal,2.991894277
wol,terminal,1.588735288
wol,internal,3.880115949
wol,terminal,6.373325901
wol,terminal,14.92493053
wol,internal,3.097849202
wol,internal,4.492089132
wol,internal,10.49234324
wol,terminal,39.63582737
wol,terminal,22.76934249
wol,internal,2.699011572
wol,terminal,0.077200156
wol,internal,5.179119198
wol,terminal,0.154838326
wol,terminal,0.050490952
wol,internal,3.893290557
wol,internal,4.319993519
wol,terminal,1.273833338
wol,internal,5.918215773
wol,terminal,96.30402132
wol,terminal,83.99006338
wol,internal,3.714852302
wol,terminal,1.106307035
wol,internal,2.520062015
wol,terminal,1.377424764
wol,internal,4.080387107
wol,internal,4.213425395
wol,internal,0.903507294
wol,terminal,4.780495017
wol,terminal,3.36983209
wol,internal,3.099871089
wol,terminal,3.591380723
wol,terminal,5.215869358
wol,internal,3.992150616
wol,internal,3.642009046
wol,terminal,1.249385703
wol,internal,5.582666249
wol,internal,4.366758186
wol,terminal,0.62271109
wol,terminal,1.048814668
wol,internal,0.933038824
wol,internal,3.614605535
wol,terminal,2.857225582
wol,internal,1.798844392
wol,terminal,6.538841513
wol,terminal,5.119815673
wol,internal,7.617076157
wol,terminal,0.584217762
wol,internal,4.662668311
wol,terminal,2.077150311
wol,terminal,4.569464467
wol,internal,4.573649203
wol,internal,4.544915251
wol,terminal,0.218385048
wol,terminal,0.30945916
wol,internal,4.642856007
wol,internal,3.584680422
wol,terminal,1.716335886
wol,internal,2.007999431
wol,internal,4.043871281
wol,internal,7.855746917
wol,terminal,1.837791353
wol,terminal,2.024234158
wol,internal,4.104731474
wol,internal,3.055521338
wol,internal,2.183263629
wol,terminal,269.6742243
wol,terminal,300.2398824
wol,internal,402.5471066
wol,terminal,55.35113708
wol,internal,5420.387199
wol,terminal,11.50007657
wol,internal,6.73655501
wol,terminal,57.57937142
wol,terminal,39.22881218
wol,internal,84.30703266
wol,terminal,2.646593829
wol,internal,8.611630417
wol,internal,0.897118954
wol,terminal,1.534868622
wol,internal,2.808487317
wol,terminal,29.31615336
wol,terminal,11.05300305
wol,internal,6.868239106
wol,terminal,2.798295377
wol,internal,2.854121731
wol,internal,2.608670269
wol,terminal,8.090370527
wol,terminal,94.10151185
wol,internal,2.96269021
wol,terminal,1.41530785
wol,internal,3.836448505
wol,terminal,1.698984964
wol,internal,1.308654527
wol,terminal,0.073573916
wol,terminal,0.122206435
wol,internal,2.919143565
wol,terminal,0.326707151
wol,internal,2.772183201
wol,internal,2.97968195
wol,internal,2.722861702
wol,terminal,0.176368569
wol,terminal,0.215334859
wol,internal,2.905050341
wol,terminal,0.694424968
wol,internal,3.090953142
wol,terminal,1.040872915
wol,terminal,0.712496857
wol,internal,2.572230056
wol,internal,2.920273467
wol,internal,3.723050504
wol,terminal,6.617739225
wol,terminal,9.120319468
wol,internal,2.369119946
wol,terminal,1.25158277
wol,terminal,0.988143436
wol,internal,2.720435707
wol,internal,3.880438588
wol,terminal,1.22056991
wol,internal,2.623810097
wol,terminal,0.084686469
wol,terminal,0.029898668
wol,internal,2.89756342
wol,internal,3.526915135
wol,terminal,1.042951703
wol,terminal,1.079953644
wol,internal,1.633024885
wol,terminal,1.788309842
wol,terminal,1.794661655
wol,internal,2.223175103
wol,internal,3.220303443
wol,internal,1.094296964
wol,internal,3.163218265
wol,terminal,1.529243386
wol,internal,4.420062322
wol,terminal,1.067186577
wol,terminal,1.001021882
wol,internal,3.192987935
wol,terminal,1.497193253
wol,internal,2.80780987
wol,terminal,0.544436602
wol,terminal,0.647556114
wol,internal,2.841520547
wol,internal,1.194183218
wol,internal,1.161704019
wol,terminal,6.588408307
wol,terminal,4.690497806
wol,internal,3.722319243
wol,terminal,2.029781152
wol,internal,1.057025969
wol,internal,7.56007223
wol,internal,2.687958035
wol,terminal,72218.91202
wol,terminal,72218.91202
wol,internal,212.1258463
wol,terminal,72.91454733
wol,internal,169.8850487
wol,terminal,560.0056954
wol,internal,1617956
wol,terminal,26.96582259
wol,internal,80845.35187
wol,terminal,9.230328825
wol,internal,36055.01618
wol,terminal,527.5586093
wol,terminal,125.1681603
wol,internal,210.3183871
wol,terminal,20.28822326
wol,internal,148.7120517
wol,internal,43.06215987
wol,terminal,35.33200422
wol,internal,120853.7574
wol,terminal,3.193639729
wol,internal,53.38120901
wol,terminal,5.503619204
wol,terminal,3.412245785
wol,internal,70.23430946
wol,internal,33.13385286
wol,terminal,121613.0156
wol,terminal,88.76119367
wol,internal,243326.3419
wol,terminal,15.45195563
wol,internal,176.48468
wol,terminal,3.775550019
wol,internal,69.98623504
wol,terminal,3.705110437
wol,internal,91.63908435
wol,terminal,8.057826439
wol,terminal,9.363697241
wol,internal,21.39711869
wol,terminal,7.875417204
wol,internal,127.5573148
wol,internal,46.19977077
wol,internal,28.69608208
wol,terminal,1.926838222
wol,internal,131.4796532
wol,terminal,1.592541745
wol,internal,9.680458971
wol,terminal,4.163157323
wol,internal,0.832950733
wol,terminal,19.70688877
wol,internal,5.041007341
wol,terminal,0.487555113
wol,internal,7.488009307
wol,terminal,0.05340097
wol,terminal,0.128465018
wol,internal,3.459899388
wol,terminal,3.000848628
wol,terminal,2.190843175
wol,internal,3.651895626
wol,internal,6.903537844
wol,terminal,13.67129639
wol,terminal,3.150988453
wol,internal,7.147480473
wol,terminal,2.4769966
wol,internal,3.51201882
wol,terminal,1.364713055
wol,internal,6.770208397
wol,internal,1.659246193
wol,internal,7.916900627
wol,terminal,9.02895162
wol,terminal,6.38978912
wol,internal,42.56584833
wol,terminal,23.78198497
wol,internal,58.86825551
wol,terminal,10.74467025
wol,internal,31.46463768
wol,terminal,0.317853737
wol,internal,4.286693033
wol,terminal,5.603681127
wol,terminal,8.259344837
wol,internal,4.333277353
wol,internal,5.375595218
wol,terminal,9.344789264
wol,terminal,3.687608796
wol,internal,4.362349001
wol,internal,5.390497831
wol,terminal,0.654381271
wol,internal,3.977812599
wol,terminal,35.56698897
wol,terminal,8.836280089
wol,internal,15.67606833
wol,terminal,102.8279522
wol,internal,984.4926476
wol,terminal,2.415000007
wol,internal,3.175663689
wol,terminal,3.830208558
wol,internal,4.281626022
wol,internal,4.952797964
wol,terminal,1.388144039
wol,internal,11.98125075
wol,internal,3.441982863
wol,terminal,0.118671284
wol,internal,3.486089409
wol,terminal,2.597934596
wol,terminal,4.426953027
wol,internal,5.071245766
wol,terminal,0.807821166
wol,internal,3.719222366
wol,terminal,0.074999388
wol,internal,6.720062925
wol,terminal,25.52153164
wol,terminal,8.843613867
wol,internal,4.839763719
wol,internal,1.485089294
wol,terminal,3.330214444
wol,internal,3.04622952
